date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-15,AI,9,9,300.4222222222222,0.21623902229954128,,58.51222448939805,6.946398636109311,3.2978508566494185,3.6485477794598924,43.43197151245555,31.557120214304494,24.17974595000049,27.38394815148286,31.856632546973533,6,4,53.43180715405172,0.010396605824916222,0.0037283110372952786,0.006668294787620943,Bullish,0.10955326730979978,2.3227388048357005,0.8487365728347109,0.0010974561042598752,1.0,31.681883675043384,18.169802629919673,0.9628037354972142,sector,,disabled,none,0,64,0.0,
2026-04-16,AI,9,9,304.8844444444445,0.19403402645967838,,57.55579967065611,8.432801623426021,4.324841010004739,4.107960613421281,44.723043770887784,32.681354697812964,24.75728348580691,27.970580758310803,32.22354857016967,4,4,56.35854054248806,0.009366617568094676,0.0048559723434551585,0.004510645224639518,Bearish,0.32254573509687506,1.8757949260375422,0.2915610263298033,-0.0010299882568215457,-1.0,32.47116225659762,19.06209190394687,0.5369504743568633,sector,,disabled,none,0,64,0.0,
2026-04-17,AI,9,9,308.37,0.19201617204015922,77.72458839061716,56.52413225895819,9.779312080901633,5.415735224184118,4.363576856717515,46.15499240043138,33.93631856667083,25.549995232827012,28.75156118418947,32.672819683682185,7,6,53.6065593393245,0.008291936187340115,0.00554316511223215,0.0027487710751079655,Bearish,0.10839217575072618,1.530343600490109,0.2355606486647563,-0.0010746813807545608,-1.0,33.41313741356017,18.56136626409264,0.3802446705215602,sector,,disabled,none,0,64,0.0,
2026-04-18,AI,9,9,,0.3066129843886403,77.72458839061716,60.42482867309587,9.779312080901633,6.288450595527621,3.4908614853740114,54.2743486880641,39.467740845015456,29.780797791076097,32.28528545153221,35.6739128679089,8,6,60.68899222096016,0.01649708040756981,0.007733948171299682,0.008763132236270127,Bullish,0.6469898952768669,2.659370608821224,2.6410528416930976,0.008205144220229693,1.0,38.296417128719355,21.203847996630273,1.719726492954475,sector,,disabled,none,0,64,0.0,
2026-04-19,AI,9,9,,0.2938899953997931,77.72458839061716,62.55954917613508,9.779312080901633,6.986622892602424,2.7926891882992084,60.05974040852954,44.248954140016,33.45406457094276,35.122688572935765,37.96528107885131,7,7,55.84131337583206,0.021722671995162812,0.010531692936072309,0.011190979059090504,Bullish,0.25558329085312087,2.8793600125093173,2.1019399343907614,0.005225591587593004,1.0,42.170145754255074,20.70596363134913,1.5148403653165972,sector,,disabled,none,0,64,0.0,
2026-04-20,AI,9,9,305.3566666666667,0.19467186896294797,77.72458839061716,59.94558255454342,11.041405045455361,7.797579323173013,3.2438257222823497,57.85275870582767,43.953409282486376,33.435593805045194,34.90635537481022,37.584664081240554,0,0,54.769514999144036,0.01765440834381174,0.011956236017620196,0.005698172326191544,Bearish,0.16543544745493607,2.0501003978370975,0.06230548858497279,-0.004068263651351073,-1.0,41.546556249882,20.35793889838195,0.47216878153336517,sector,,disabled,none,0,64,0.0,
2026-04-21,AI,9,9,305.8755555555556,0.19553097884062226,75.22120440670376,58.43218973819684,11.403345141110979,8.518732486760607,2.884612654350372,57.15205181971899,44.89083371376383,34.48270926342126,35.66139037164912,38.35782039250161,1,4,52.40798242141248,0.014334365435202306,0.012431861901136619,0.0019025035340656873,Bearish,-0.029488284861932567,1.499149078981282,0.0789363970651407,-0.003320042908609433,-1.0,42.10896111221096,19.907640096370713,0.2907641133585186,sector,,disabled,none,0,64,0.0,
2026-04-22,AI,9,9,313.5077777777778,0.2623216448361554,78.27961828560882,59.807738870200865,12.165802029894643,9.248146395387415,2.9176556345072293,62.05407640485422,48.78258552973304,37.514495997093626,37.97879456332388,40.35952638503275,1,3,58.52633700196833,0.016897867960178142,0.013325063112944926,0.0035728048472332165,Bullish,0.47634690128289475,1.7159842057382646,1.423902286608148,0.002563502524975836,1.0,45.3378957760075,22.045009122634735,1.0755098129902319,sector,,disabled,none,0,64,0.0,
2026-04-23,AI,9,9,307.2355555555556,0.1642428155225877,71.77106144415536,55.705980894357204,12.124178708167316,9.823352857943396,2.300825850223921,58.4363808772836,47.61165532768564,36.23322062166084,36.47443417367914,39.108372456441344,2,4,49.11391684735704,0.010889789617579138,0.012838008413871768,-0.0019482187962926306,Bearish,-0.3227026861765956,0.9102734176269115,-0.6116998672244063,-0.006008078342599005,-1.0,43.572812691350116,19.480434943829405,-0.1372180851390028,sector,,disabled,none,0,64,0.0,
2026-04-24,AI,9,9,316.83888888888896,0.28870675932932877,72.86078021786066,59.46374897985983,12.71947843758511,10.402577973871738,2.3169004637133717,65.56594757972385,53.75763937476429,41.19330435016399,40.55568860793958,42.81735519323004,5,4,58.16966185135286,0.01598725321844441,0.013467857374786295,0.0025193958436581128,Bullish,0.4550948726285966,1.4895099908886817,1.8669018334792578,0.005097463600865271,1.0,48.77798702116435,22.711105548122735,1.1467315122831834,sector,,disabled,none,0,64,0.0,
2026-04-25,AI,9,9,,0.26510678527713033,72.86078021786066,60.25879749863796,12.71947843758511,10.865958066614414,1.8535203709706967,69.31743878543705,57.065091992964035,44.13199868516272,42.949884819094194,44.75402726495943,5,4,53.00612727946869,0.01791618257429231,0.0143575224146875,0.0035586601596048102,Bullish,0.00046531129755547157,1.6335957937928813,1.3304299280345904,0.0019289293558479026,1.0,51.64368830952348,21.908562039302346,0.907837147618571,sector,,disabled,none,0,64,0.0,
2026-04-26,AI,9,9,,0.24787685316295605,72.86078021786066,59.795029153802616,12.71947843758511,11.236662140808553,1.482816296776557,69.57147934181654,59.19144694814551,46.80874422202728,45.59517895098391,47.22685505399912,6,4,52.639659948821134,0.01784881147276557,0.015055780226303115,0.0027930312464624543,Bearish,-0.03185494772121746,1.5413858385882617,0.9591226208491453,-6.737110152674197e-05,-1.0,53.67874090339446,22.12985113090234,0.565112771861352,sector,,disabled,none,0,64,0.0,
2026-04-27,AI,9,9,316.6455555555556,0.23212715159405445,72.86078021786066,58.412709303767464,13.467259050951716,11.682781522837185,1.7844775281145298,69.07294513023164,61.66641106506859,49.319008398030405,47.47618207359082,49.00996128616207,5,3,53.89156354298265,0.016336236137323545,0.015311871408507201,0.001024364728816344,Bearish,0.0807958989523654,1.3051572963481786,0.632416094519361,-0.0015125753354420235,-1.0,55.3089015906167,22.8081811075982,0.4360618696474001,sector,,disabled,none,0,64,0.0,
2026-04-28,AI,9,9,313.81111111111113,0.16769262657147185,69.77926616854718,53.2155064142292,13.239003749174344,11.994025968104618,1.2449777810697265,62.63362147048242,59.982410519556396,48.04682053942376,46.03014057229764,47.944172938681625,5,2,43.2428145504877,0.009824925987955563,0.014214482324396874,-0.004389556336441312,Bearish,-0.879338708465945,0.5204079877974468,-0.6498404108207901,-0.006511310149367983,-1.0,52.92743320808836,19.86921386635239,-0.3853359344282984,sector,,disabled,none,0,64,0.0,
